calibration_mode,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,prediction_available_levels,missing_prediction_levels,calibrated_top1_pct_within_3,calibrated_top1_pct_within_5,calibrated_top3_pct_within_3,calibrated_top3_pct_within_5,calibrated_best_median_abs_error,calibrated_best_mean_abs_error,calibrated_best_pct_within_3,calibrated_best_pct_within_5,calibrated_top1_median_abs_error,calibrated_cluster_band_median_width,calibrated_ordered_ladder_valid,calibrated_ordered_ladder_median_abs_error,calibrated_ordered_ladder_pct_within_3,calibrated_ordered_ladder_pct_within_5,calibrated_bracketed_by_L5_L6
MODE_E_SPACING_PRESERVATION,2026-02-11,2026-02-10,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,29.06125,26.504375,25.0,25.0,36.17672,0.0,True,41.90172,25.0,25.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.265,4.43125,50.0,50.0,4.265,0.0,True,4.265,50.0,50.0,False
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.265,4.43125,50.0,50.0,4.265,0.0,True,4.265,50.0,50.0,False
MODE_C_BALANCED,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.265,4.43125,50.0,50.0,4.265,0.0,True,4.265,50.0,50.0,False
MODE_D_NEAREST_VALID_LADDER,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.265,4.43125,50.0,50.0,4.265,0.0,True,4.265,50.0,50.0,False
MODE_E_SPACING_PRESERVATION,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.265,4.43125,50.0,50.0,4.265,0.0,True,4.265,50.0,50.0,False
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,8.901703,19.533352,0.0,0.0,47.898333,0.0,True,47.898333,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,8.901703,19.533352,0.0,0.0,47.898333,0.0,True,47.898333,0.0,0.0,True
MODE_C_BALANCED,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,8.901703,19.533352,0.0,0.0,47.898333,0.0,True,47.898333,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,8.901703,19.533352,0.0,0.0,47.898333,0.0,True,47.898333,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,8.901703,19.533352,0.0,0.0,47.898333,0.0,True,47.898333,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,25.0,16.14625,19.588125,0.0,25.0,24.97125,0.0,True,24.97125,0.0,25.0,False
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,25.0,16.14625,19.588125,0.0,25.0,24.97125,0.0,True,24.97125,0.0,25.0,False
MODE_C_BALANCED,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,25.0,16.14625,19.588125,0.0,25.0,24.97125,0.0,True,24.97125,0.0,25.0,False
MODE_D_NEAREST_VALID_LADDER,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,25.0,16.14625,19.588125,0.0,25.0,24.97125,0.0,True,24.97125,0.0,25.0,False
MODE_E_SPACING_PRESERVATION,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,25.0,16.14625,19.588125,0.0,25.0,24.97125,0.0,True,16.14625,0.0,25.0,False
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,50.0,13.574375,15.336875,0.0,50.0,24.315625,0.0,True,24.315625,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,50.0,13.574375,15.336875,0.0,50.0,24.315625,0.0,True,24.315625,0.0,0.0,True
MODE_C_BALANCED,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,50.0,13.574375,15.336875,0.0,50.0,28.95339,0.0,True,24.315625,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,50.0,13.574375,15.336875,0.0,50.0,19.199375,0.0,True,19.199375,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,50.0,13.574375,15.336875,0.0,50.0,28.95339,0.0,True,18.61125,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-18,2026-02-17,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,50.0,75.0,1.685,2.53,50.0,75.0,22.17032,0.0,True,22.17032,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-18,2026-02-17,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,50.0,75.0,1.685,2.53,50.0,75.0,22.17032,0.0,True,22.17032,0.0,0.0,True
MODE_C_BALANCED,2026-02-18,2026-02-17,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,50.0,75.0,1.685,2.53,50.0,75.0,22.17032,0.0,True,22.17032,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-02-18,2026-02-17,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,50.0,75.0,1.685,2.53,50.0,75.0,22.17032,0.0,True,11.695,0.0,25.0,True
MODE_E_SPACING_PRESERVATION,2026-02-18,2026-02-17,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,50.0,75.0,1.685,2.53,50.0,75.0,22.17032,0.0,True,22.17032,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-19,2026-02-18,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,30.52125,33.198438,0.0,0.0,30.52125,0.0,True,30.52125,0.0,0.0,False
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-19,2026-02-18,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,30.52125,33.198438,0.0,0.0,66.437109,0.0,True,47.761875,0.0,0.0,False
MODE_C_BALANCED,2026-02-19,2026-02-18,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,30.52125,33.198438,0.0,0.0,51.0875,0.0,True,47.761875,0.0,0.0,False
MODE_D_NEAREST_VALID_LADDER,2026-02-19,2026-02-18,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,30.52125,33.198438,0.0,0.0,47.761875,0.0,True,47.761875,0.0,0.0,False
MODE_E_SPACING_PRESERVATION,2026-02-19,2026-02-18,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,30.52125,33.198438,0.0,0.0,51.0875,0.0,True,30.52125,0.0,0.0,False
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-20,2026-02-19,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,50.0,7.318125,8.372083,25.0,50.0,11.44875,0.0,True,11.44875,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-20,2026-02-19,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,50.0,7.318125,8.372083,25.0,50.0,10.845625,0.0,True,10.845625,0.0,0.0,True
MODE_C_BALANCED,2026-02-20,2026-02-19,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,50.0,7.318125,8.372083,25.0,50.0,10.845625,0.0,True,10.845625,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-02-20,2026-02-19,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,50.0,7.318125,8.372083,25.0,50.0,11.44875,0.0,True,14.83494,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-02-20,2026-02-19,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,50.0,7.318125,8.372083,25.0,50.0,10.845625,0.0,True,14.81119,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-23,2026-02-20,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,19.778334,19.879167,0.0,0.0,26.56,0.0,True,26.56,0.0,0.0,False
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-23,2026-02-20,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,19.778334,19.879167,0.0,0.0,30.265,0.0,True,26.56,0.0,0.0,False
MODE_C_BALANCED,2026-02-23,2026-02-20,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,19.778334,19.879167,0.0,0.0,30.265,0.0,True,26.56,0.0,0.0,False
MODE_D_NEAREST_VALID_LADDER,2026-02-23,2026-02-20,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,19.778334,19.879167,0.0,0.0,26.56,0.0,True,26.56,0.0,0.0,False
MODE_E_SPACING_PRESERVATION,2026-02-23,2026-02-20,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,19.778334,19.879167,0.0,0.0,30.265,0.0,True,26.56,0.0,0.0,False
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-24,2026-02-23,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,50.0,6.1775,5.88,25.0,50.0,10.048125,0.0,True,10.048125,25.0,25.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-24,2026-02-23,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,50.0,6.1775,5.88,25.0,50.0,18.685,0.0,True,18.685,25.0,25.0,True
MODE_C_BALANCED,2026-02-24,2026-02-23,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,50.0,6.1775,5.88,25.0,50.0,10.048125,0.0,True,10.048125,25.0,25.0,True
MODE_D_NEAREST_VALID_LADDER,2026-02-24,2026-02-23,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,50.0,6.1775,5.88,25.0,50.0,10.048125,0.0,True,10.048125,25.0,25.0,True
MODE_E_SPACING_PRESERVATION,2026-02-24,2026-02-23,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,50.0,6.1775,5.88,25.0,50.0,10.048125,0.0,True,6.1775,25.0,50.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-25,2026-02-24,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,17.022545,18.932523,0.0,0.0,17.022545,0.0,True,17.022545,0.0,0.0,False
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-25,2026-02-24,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,17.022545,18.932523,0.0,0.0,17.022545,0.0,True,17.022545,0.0,0.0,False
MODE_C_BALANCED,2026-02-25,2026-02-24,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,17.022545,18.932523,0.0,0.0,17.022545,0.0,True,17.022545,0.0,0.0,False
MODE_D_NEAREST_VALID_LADDER,2026-02-25,2026-02-24,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,17.022545,18.932523,0.0,0.0,17.022545,0.0,True,17.022545,0.0,0.0,False
MODE_E_SPACING_PRESERVATION,2026-02-25,2026-02-24,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,17.022545,18.932523,0.0,0.0,17.022545,0.0,True,17.022545,0.0,0.0,False
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-26,2026-02-25,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,23.480625,28.444531,25.0,25.0,44.60875,0.0,True,44.60875,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-26,2026-02-25,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,23.480625,28.444531,25.0,25.0,44.60875,0.0,True,44.60875,0.0,0.0,True
MODE_C_BALANCED,2026-02-26,2026-02-25,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,23.480625,28.444531,25.0,25.0,44.60875,0.0,True,44.60875,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-02-26,2026-02-25,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,23.480625,28.444531,25.0,25.0,44.60875,0.0,True,44.60875,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-02-26,2026-02-25,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,23.480625,28.444531,25.0,25.0,44.60875,0.0,True,44.60875,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-02-27,2026-02-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,23.57376,28.14563,0.0,0.0,41.67,0.0,True,41.67,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-02-27,2026-02-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,23.57376,28.14563,0.0,0.0,41.67,0.0,True,41.67,0.0,0.0,True
MODE_C_BALANCED,2026-02-27,2026-02-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,23.57376,28.14563,0.0,0.0,41.67,0.0,True,41.67,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-02-27,2026-02-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,23.57376,28.14563,0.0,0.0,41.67,0.0,True,41.67,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-02-27,2026-02-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,23.57376,28.14563,0.0,0.0,41.67,0.0,True,41.67,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-03-02,2026-02-27,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,75.0,50.0,75.0,2.97,7.78,50.0,75.0,2.97,0.0,True,2.97,50.0,75.0,False
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-03-02,2026-02-27,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,50.0,50.0,75.0,2.97,7.78,50.0,75.0,46.575,0.0,True,46.575,25.0,50.0,True
MODE_C_BALANCED,2026-03-02,2026-02-27,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,50.0,50.0,75.0,2.97,7.78,50.0,75.0,46.575,0.0,True,46.575,25.0,50.0,True
MODE_D_NEAREST_VALID_LADDER,2026-03-02,2026-02-27,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,75.0,50.0,75.0,2.97,7.78,50.0,75.0,2.97,0.0,True,2.97,50.0,75.0,False
MODE_E_SPACING_PRESERVATION,2026-03-02,2026-02-27,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,50.0,50.0,75.0,2.97,7.78,50.0,75.0,46.575,0.0,True,98.715,0.0,0.0,False
MODE_A_LIVE_PROXIMITY_HEAVY,2026-03-03,2026-03-02,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,31.031641,31.31332,0.0,0.0,66.305,0.0,True,66.305,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-03-03,2026-03-02,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,31.031641,31.31332,0.0,0.0,66.305,0.0,True,66.305,0.0,0.0,True
MODE_C_BALANCED,2026-03-03,2026-03-02,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,31.031641,31.31332,0.0,0.0,66.305,0.0,True,66.305,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-03-03,2026-03-02,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,31.031641,31.31332,0.0,0.0,58.775,0.0,True,58.775,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-03-03,2026-03-02,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,31.031641,31.31332,0.0,0.0,66.305,0.0,True,66.305,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-03-04,2026-03-03,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,20.705625,23.423437,0.0,0.0,20.705625,0.0,False,20.705625,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-03-04,2026-03-03,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,20.705625,23.423437,0.0,0.0,20.705625,0.0,False,20.705625,0.0,0.0,True
MODE_C_BALANCED,2026-03-04,2026-03-03,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,20.705625,23.423437,0.0,0.0,20.705625,0.0,False,20.705625,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-03-04,2026-03-03,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,20.705625,23.423437,0.0,0.0,20.705625,0.0,False,20.705625,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-03-04,2026-03-03,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,20.705625,23.423437,0.0,0.0,20.705625,0.0,False,20.705625,0.0,0.0,True
